generation,fitness,accepted,num_threats_active,mean_child_survival,mean_child_ttd_norm,mean_mother_ttd_norm,mean_child_injury,std_child_survival,mean_u_drift_end,std_u_drift_end,mean_overall_deficit_episode,std_overall_deficit_episode,mean_overall_deficit_end,std_overall_deficit_end,mean_local_deficit_episode,std_local_deficit_episode,mean_local_deficit_end,std_local_deficit_end,mutation_sigma
774,0.4052999999999999,False,1,0.0,0.1722,0.9343999999999999,74.0,0.0,0.0,0.0,1.7564844025623103,0.22202512810924824,1.780322059804229,0.7373165034330786,0.24209359950159773,0.24701991611860177,0.18100981596842516,0.5162752865221085,0.05
775,0.39574999999999994,False,1,0.0,0.1809,0.9353999999999999,81.2,0.0,0.0,0.0,1.7505742995612947,0.22512099901419008,1.9139994506966918,1.1000044050619575,0.25712301410864563,0.2540650115473189,0.232236751147426,0.6352919685608102,0.05
776,0.38964999999999994,False,1,0.0,0.22760000000000002,0.8717,80.0,0.0,0.0,0.0,1.8653867301443863,0.3407519848779621,2.04612957533081,1.0296240700213701,0.3782589709874663,0.35656810754912976,0.3995698746657929,0.797268907793471,0.05
777,0.39760000000000006,False,1,0.0,0.23010000000000003,0.8051,60.0,0.0,0.0,0.0,1.9599278344802211,0.3438928962402359,1.8779464525807446,0.5053298834619703,0.45799219319424217,0.37145032199151895,0.23963453444975266,0.36604783687973735,0.05
778,0.3526499999999999,False,1,0.0,0.20469999999999997,0.8162,78.9,0.0,0.0,0.0,1.9269837443613629,0.44890682108150354,2.2001642531929737,1.0875668912850491,0.4034682502892391,0.42511695494783786,0.47333451246421926,0.7905048566561887,0.05
779,0.43629999999999997,False,1,0.0,0.21309999999999998,0.9407,70.3,0.0,0.0,0.0,1.8387909109974252,0.3199741894387204,1.7958216415522759,0.8000398334640456,0.29046259297445604,0.2540878014929033,0.11499999999999999,0.34500000000000003,0.05
780,0.33715,False,1,0.0,0.09630000000000001,0.9380000000000001,90.0,0.0,0.0,0.0,1.664071876621038,0.18206939814956127,1.6564006264375375,0.3388983769121077,0.16470162957788717,0.23347304363804142,0.08150000000003452,0.23921423452639484,0.05
781,0.41475000000000006,False,1,0.0,0.2519,0.9390000000000001,90.35,0.0,0.0,0.0,1.9091707220688001,0.3107970481853665,1.7951599366131235,0.7907540513655161,0.3615803023216436,0.28076107149774426,0.22953146439089406,0.662357308411638,0.05
782,0.3228,False,1,0.0,0.20929999999999999,0.6763,60.0,0.0,0.0,0.0,2.009451244760952,0.42695367529200673,2.652790754207982,1.225121614621223,0.5316764326110721,0.4598583613682166,0.7368395983974335,0.7978022872611937,0.05
783,0.45010000000000006,False,1,0.0,0.24420000000000003,0.8800000000000001,56.0,0.0,0.0,0.0,1.9112508941703097,0.33238446889677126,2.095140730183233,1.1731441346107752,0.3762312734346469,0.3259298247446286,0.41952121520927455,0.8514060880141222,0.05
784,0.3863,False,1,0.0,0.14329999999999998,0.9493,80.0,0.0,0.0,0.0,1.7377736733700062,0.3345105051569456,1.639640582457599,0.3389679392696877,0.20935687304860587,0.28357583273534664,0.07990062314694671,0.2397018694408401,0.05
785,0.45999999999999996,False,1,0.0,0.24900000000000003,0.8709999999999999,50.0,0.0,0.0,0.0,1.8680248129158474,0.31987258055971013,2.069064847780933,1.0375485372603117,0.39382881656272545,0.34275392554503775,0.38712095009078495,0.7640499092436368,0.05
786,0.38995,False,1,0.0,0.27,0.6897,44.95,0.0,0.0,0.0,2.181967667056486,0.4184203102667122,2.3965684671392316,1.0264033823996201,0.6466289770169708,0.416879561806498,0.5827050990869802,0.6655214734378164,0.05
787,0.39469999999999994,False,1,0.0,0.2189,0.9327,90.55,0.0,0.0,0.0,1.8954597089599716,0.3865169546951997,1.810284660452312,0.8248366537163924,0.3296802510909808,0.29322004940804963,0.23468466045231193,0.7040539813569358,0.05
788,0.44679999999999986,False,1,0.0,0.20020000000000002,0.9347999999999999,60.35,0.0,0.0,0.0,1.7484223943871775,0.21303448859532417,1.7790298061389263,0.6773282267376171,0.26766817530344234,0.2462666141929748,0.15394052285454077,0.46182156856362233,0.05
789,0.5382,False,1,0.0,0.2615,0.9349000000000001,30.0,0.0,0.0,0.0,1.8250116965164849,0.2706189675345956,1.80572820215137,0.7888363611284106,0.3347294697139595,0.2631459098040622,0.21256153548470333,0.6376846064541101,0.05
790,0.4024500000000001,False,1,0.0,0.25520000000000004,0.7511000000000001,50.35,0.0,0.0,0.0,2.0355384080331715,0.4148080840184489,2.602264088787229,1.322977212123446,0.5207267907854309,0.4191406194152262,0.7958560841608909,0.9923139684324622,0.05
791,0.3438,False,1,0.0,0.20919999999999997,0.7584000000000001,70.0,0.0,0.0,0.0,2.059224083306191,0.5713338945311496,2.396977932503914,1.09576356432681,0.48572653802317234,0.47322925859856674,0.5749755344997636,0.7667168348516024,0.05
792,0.41964999999999997,False,1,0.0,0.1593,1.0,80.0,0.0,0.0,0.0,1.7214958317586517,0.15805459467588176,1.554923350694493,0.06726543421356612,0.18662229817189796,0.1262385125530098,0.0022000000000003154,0.006600000000000947,0.05
793,0.43320000000000003,False,1,0.0,0.1464,1.0,70.0,0.0,0.0,0.0,1.6603962845330114,0.08623331487235669,1.5254,0.04472404275107519,0.15103035690368982,0.10989183647686558,5.800691027444619e-190,0.0,0.05
794,0.41345,False,1,0.0,0.23959999999999998,0.8817,73.6,0.0,0.0,0.0,1.8763664801546507,0.3250245405805282,2.149718611099595,1.288087504357623,0.3649212481460043,0.3277799570263106,0.4071881257700552,0.8143795136502445,0.05
795,0.3749,False,1,0.0,0.13840000000000002,0.9314,80.0,0.0,0.0,0.0,1.7162254840153999,0.2561924324861339,1.7352637258829682,0.6193274884627581,0.2151209655516207,0.287455469786231,0.16077775633542396,0.4823332690062718,0.05
796,0.37749999999999995,False,1,0.0,0.1996,0.8754,80.0,0.0,0.0,0.0,1.8596272047555928,0.4240746750625547,2.040145098668115,1.004927783331585,0.3205838570191622,0.3531786882364092,0.3953320285930254,0.7943225996949772,0.05
797,0.4092500000000001,False,1,0.0,0.1907,0.8678000000000001,60.0,0.0,0.0,0.0,1.8315603297048866,0.3279572539405695,2.1284939071317694,1.1740036714888775,0.32978780202018043,0.34832956649217445,0.3625428822065293,0.7204367426278644,0.05
798,0.40780000000000005,False,1,0.0,0.2355,0.8809000000000001,75.2,0.0,0.0,0.0,1.8712661297799595,0.3682396272165126,2.0243230244229964,0.9673551667449242,0.35400829099754444,0.34384477116974016,0.37456224260437143,0.7509391875555192,0.05
799,0.3718999999999999,False,1,0.0,0.26539999999999997,0.8288,87.6,0.0,0.0,0.0,1.9858820343597365,0.4762146636480143,2.473472164864514,1.5720796611663923,0.44758328018504434,0.41305688070105095,0.5498574739646432,0.842663664769208,0.05
800,0.39880000000000004,False,1,0.0,0.15940000000000001,0.9358000000000001,74.4,0.0,0.0,0.0,1.7423042787813856,0.2470332347024417,1.8157997850336145,0.8643752160596786,0.2333596936783299,0.25448960790933967,0.18466682652821778,0.5540004795846533,0.05
801,0.44984999999999997,False,1,0.0,0.2648,0.8121,44.3,0.0,0.0,0.0,1.9562881883903374,0.388404918288729,2.209738340378531,1.091959417964097,0.4559947635449966,0.3788244124862792,0.35749909447107414,0.5937476077554019,0.05
802,0.42845,False,1,0.0,0.1369,1.0,70.0,0.0,0.0,0.0,1.648201417975122,0.07709097947710213,1.526668229166667,0.04985243872643198,0.14293449069043032,0.09465173395248716,1.4321485640025602e-220,0.0,0.05
803,0.4144,False,1,0.0,0.22820000000000001,0.933,83.1,0.0,0.0,0.0,1.7869373918430789,0.19392114233402752,1.7399933890706365,0.5944432884494609,0.30035995724598835,0.2416885546449538,0.17510149784861734,0.4619140675586976,0.05
804,0.39955,False,1,0.0,0.2654,0.7464999999999999,53.2,0.0,0.0,0.0,2.1404870538268264,0.5445132879095644,2.4373527627193528,1.2310671835384188,0.5689667514579998,0.46520837320774333,0.6508162717102258,0.838852895232161,0.05
805,0.37024999999999997,False,1,0.0,0.23420000000000002,0.8629,89.15,0.0,0.0,0.0,2.0331375477994533,0.6361017129643303,2.4745482372172063,1.881179561335995,0.4638723125952846,0.4766194386976734,0.3804021409353058,0.7620622768470634,0.05
806,0.4464499999999999,False,1,0.0,0.2177,0.8783999999999998,50.8,0.0,0.0,0.0,1.899876177779987,0.4055173786319894,1.8860777535593929,0.748703195954431,0.3760583162715102,0.39740458079131763,0.2715859305500211,0.5978493622149724,0.05
807,0.38835,False,1,0.0,0.18080000000000002,0.8759,70.0,0.0,0.0,0.0,1.9398786516498796,0.542265954543884,1.8904369296680297,0.7477625377671904,0.36991992571646237,0.44498061465653366,0.2604491789304145,0.5387642517094876,0.05
808,0.34925000000000006,False,1,0.0,0.14079999999999998,0.8777000000000001,80.0,0.0,0.0,0.0,1.7684134557292157,0.35203825540235734,1.7512225752210857,0.4499146045644774,0.25292609438316116,0.336401673149278,0.16180000859746219,0.3181665773449673,0.05
809,0.3852,False,1,0.0,0.156,0.9352,80.2,0.0,0.0,0.0,1.762616568468206,0.25838221432888425,1.80159482633237,0.8394600782002271,0.2396730641228709,0.26587479699401056,0.20428210125636373,0.6128463037690911,0.05
810,0.47765000000000013,False,1,0.0,0.2189,0.9364000000000001,50.0,0.0,0.0,0.0,1.7815035872255542,0.23051073244423548,1.734591724749547,0.6041386655735433,0.27993955388155883,0.25592377205138017,0.1627864818320346,0.4883594454961037,0.05
811,0.3669,False,1,0.0,0.24829999999999997,0.8023,79.2,0.0,0.0,0.0,1.9887760182004104,0.3820662658582659,2.5251981760196562,1.6113245250062038,0.47150202492502996,0.3953630523138788,0.5515027318830971,0.846319839527906,0.05
812,0.40284999999999993,False,1,0.0,0.1484,0.9372999999999999,70.0,0.0,0.0,0.0,1.7110732423259016,0.23366311344648347,1.6533111111111995,0.33550609201291615,0.2127734497311886,0.25387039032815645,0.07980000000000027,0.2394000000000008,0.05
813,0.5007,False,1,0.0,0.22380000000000005,0.9376,40.0,0.0,0.0,0.0,1.8092970882119972,0.2423159085459549,1.652680418360929,0.3370402820584791,0.2959086911169709,0.25265428694800074,0.07950041516684629,0.2385012455005389,0.05
814,0.4856,False,1,0.0,0.2354,0.9366,50.2,0.0,0.0,0.0,1.84175858425474,0.22791128581117262,1.8117427013201204,0.7178552331039579,0.31786142054562083,0.22643820355078378,0.21016851638043216,0.6027052345162534,0.05
815,0.46710000000000007,False,1,0.0,0.24139999999999998,1.0,76.8,0.0,0.0,0.0,1.747413894959471,0.12592837033293527,1.5303142225597606,0.034316484798738146,0.24074719447999549,0.1210596493347857,0.006400000000000375,0.019200000000001126,0.05
816,0.3932000000000001,False,1,0.0,0.2836,0.7574000000000001,63.65,0.0,0.0,0.0,2.043400691940496,0.42091770576611165,2.573347589685446,1.2899313651977018,0.5368296325610695,0.4064213952226724,0.7464472088529415,0.9157425969374964,0.05
817,0.3516499999999999,False,1,0.0,0.1535,0.8699999999999999,80.05,0.0,0.0,0.0,1.857494259350431,0.4103437681088571,1.8595367902149864,0.7034063932851758,0.3130929626521638,0.3759621147289665,0.24710266824265323,0.5315279362603038,0.05
818,0.39460000000000006,False,1,0.0,0.1832,0.8724000000000001,66.6,0.0,0.0,0.0,1.852742517878918,0.43402236559129764,2.062346603088133,1.1008932941253036,0.3377185195434093,0.40718295379756414,0.34076222942626816,0.6818711010477474,0.05
819,0.4266499999999999,False,1,0.0,0.211,0.9414999999999999,74.8,0.0,0.0,0.0,1.8328852520109393,0.3711657605559946,1.635055555555556,0.3398623332403227,0.30630946015310434,0.3018576209163084,0.07990000000000022,0.23970000000000066,0.05
820,0.3981,False,1,0.0,0.15760000000000002,1.0,90.35,0.0,0.0,0.0,1.7072305876028793,0.16450758560497747,1.5214,0.050026393034077465,0.18427343772534296,0.13895913396770634,7.662478477709614e-174,0.0,0.05
821,0.37215000000000004,False,1,0.0,0.18699999999999997,0.9373000000000001,95.0,0.0,0.0,0.0,1.7784360691404248,0.2591644116074017,1.9436927189456028,1.2831408227914236,0.2662273720146396,0.25607452693711236,0.19298223311057722,0.5789466993317317,0.05
822,0.36095,False,1,0.0,0.11939999999999998,0.9417,84.8,0.0,0.0,0.0,1.7494384461102954,0.4340841777547348,1.7838390772340325,0.6979379692639636,0.20967044362665793,0.36069927271445407,0.17144115332844476,0.48074632209958795,0.05
823,0.39305,False,1,0.0,0.1951,0.9414,87.6,0.0,0.0,0.0,1.8068824688050564,0.32102289446182986,1.9376005148670945,1.209201543664542,0.2737860855192909,0.3006867587691311,0.19721100070211933,0.5916330021063579,0.05
824,0.38859999999999995,False,1,0.0,0.1614,0.9358000000000001,80.0,0.0,0.0,0.0,1.7324697723443379,0.24849376501389636,1.8008143479309537,0.7321398644327359,0.23863650179604695,0.2793700869342533,0.21717241325375394,0.5753920973486814,0.05
825,0.43789999999999996,False,1,0.0,0.23259999999999997,0.8834,60.05,0.0,0.0,0.0,1.8484129709243136,0.3044650417389997,2.0450348502731295,1.0938891015951206,0.3463265409505069,0.33785211833304907,0.3777480269682563,0.7565154780150324,0.05
826,0.4002499999999999,False,1,0.0,0.275,0.7446999999999999,54.8,0.0,0.0,0.0,2.0658099192494244,0.41178834979589696,2.2184740818040902,0.956149530975244,0.5395073245915114,0.37548959744630844,0.5496854281079068,0.7675916444190227,0.05
827,0.3682,False,1,0.0,0.1684,0.808,60.0,0.0,0.0,0.0,1.8404522523411786,0.34076037854583197,2.1833676317926214,0.9998320618695055,0.34440521233695,0.38270381891442823,0.34657043576076446,0.5606691123500702,0.05
828,0.3751,False,1,0.0,0.1775,0.8783,76.4,0.0,0.0,0.0,1.7748677181522634,0.31962077401349986,2.0574513288692815,0.9790799533914157,0.28813297787278747,0.34964452528864837,0.36320199372555606,0.7314448405030696,0.05
829,0.38055,False,1,0.0,0.29460000000000003,0.7474999999999999,70.25,0.0,0.0,0.0,2.050379920964557,0.3611780457932106,2.4775828492293943,1.2842088271286682,0.5766518127692739,0.3836961721979719,0.6610096925841656,0.8732542742375833,0.05
830,0.43790000000000007,False,1,0.0,0.2602,0.8028000000000001,46.8,0.0,0.0,0.0,1.9773169549395948,0.33486041514756565,2.3973029517856004,1.3201140468196955,0.47415572163730546,0.36985128932837,0.5147375871807778,0.7643466656772822,0.05
831,0.42125,False,1,0.0,0.20469999999999997,0.8778,60.0,0.0,0.0,0.0,1.804204756834818,0.30800147814374174,2.040644326460944,1.0468264178741389,0.309425257548995,0.3106076754702057,0.2832343728541654,0.5797766980375585,0.05
832,0.4569500000000001,False,1,0.0,0.2393,0.8746,50.0,0.0,0.0,0.0,1.8798478310341327,0.3161913468161252,1.840371406023089,0.704637339323655,0.3727712143856869,0.33665405221066874,0.24332959595921239,0.5182086561777952,0.05
833,0.41435,False,1,0.0,0.1688,0.9400999999999999,70.05,0.0,0.0,0.0,1.7808797692909444,0.2812741056780934,1.9082096773790522,0.9456811597959398,0.24961445155384268,0.2695150638194932,0.2601358479065219,0.6235833481755761,0.05
834,0.4019000000000001,False,1,0.0,0.2,0.8710000000000001,66.8,0.0,0.0,0.0,1.8031786887234507,0.2585239252799798,1.9773054384169668,1.067137368274921,0.31926023909093415,0.3128291840850258,0.24540000085999109,0.5272919897264197,0.05
835,0.37734999999999996,False,1,0.0,0.2205,0.7342,50.0,0.0,0.0,0.0,1.9768321750109883,0.3886452512668619,2.4293100957009597,1.1155391787101137,0.5008318352666474,0.4271699964467431,0.6059916322447714,0.7528893564135423,0.05
836,0.38434999999999997,False,1,0.0,0.2185,0.8705999999999999,80.1,0.0,0.0,0.0,1.9207675337552916,0.4193246184972231,1.9900334347500195,0.9699043309413086,0.37800071725249884,0.36151120053963004,0.38032819183250666,0.764506673741463,0.05
837,0.48069999999999996,False,1,0.0,0.2222,1.0,65.2,0.0,0.0,0.0,1.7457191349868324,0.16007915215252866,1.5251279516061156,0.026453097041275374,0.24324133660173505,0.12272808942553382,0.005000000000000356,0.015000000000001068,0.05
838,0.5288,False,1,0.0,0.21760000000000002,1.0,40.0,0.0,0.0,0.0,1.7208273274262385,0.11555360322405396,1.5261791687965398,0.0374639467050168,0.21247130698756203,0.112028961780976,0.0014000000000003042,0.004200000000000912,0.05
839,0.39369999999999994,False,1,0.0,0.24180000000000001,0.7455999999999999,50.0,0.0,0.0,0.0,1.9596064670735032,0.35310879934739325,2.217707785872007,0.9531174626486822,0.4826684920868468,0.3847860097063086,0.5181339201236002,0.708972738429222,0.05
840,0.42225,False,1,0.0,0.2183,0.9422,79.0,0.0,0.0,0.0,1.8207097559930048,0.2826576290860549,1.786530456270213,0.7928806102960478,0.29904189098991096,0.25311455883199724,0.1520703709931431,0.45421463555681585,0.05
841,0.34550000000000003,False,1,0.0,0.1718,0.8088000000000001,72.4,0.0,0.0,0.0,1.93238335601592,0.4869034542423509,2.2986190225639658,1.2013690796738483,0.39830247116975803,0.4519367938434363,0.5081323156225789,0.7868035794698077,0.05
842,0.34204999999999997,False,1,0.0,0.19319999999999998,0.7933,75.6,0.0,0.0,0.0,1.9646116787062013,0.39564570320573805,2.6200988828627283,1.5852596751312804,0.4324678474139906,0.4025922389691836,0.6550197892524526,0.8925708623741037,0.05
843,0.40374999999999994,False,1,0.0,0.1861,0.9414,80.0,0.0,0.0,0.0,1.742564901530971,0.2848603937456411,1.8658014679838686,0.9499640543755097,0.25159063564956563,0.2852557602817011,0.18536393319403077,0.5560917995820923,0.05
844,0.47900000000000004,False,1,0.0,0.26539999999999997,0.8126000000000001,30.0,0.0,0.0,0.0,1.9721245319417933,0.40109611101002207,2.108744472064582,0.958546900224107,0.4509307916827888,0.3745615392302888,0.47073868955528797,0.7845296314791543,0.05
845,0.38249999999999995,False,1,0.0,0.1762,0.9391999999999999,87.6,0.0,0.0,0.0,1.7611632923203557,0.28983590292015204,1.8277433803426184,0.8370359788604396,0.24947356929033954,0.2890049609990854,0.1947211581203959,0.5311409796671321,0.05
846,0.37159999999999993,False,1,0.0,0.1703,0.8753,75.6,0.0,0.0,0.0,1.8509949720929257,0.3855897823869953,1.8273097396004747,0.6694625256078464,0.32413280796480837,0.3734376169815992,0.2376502924985456,0.5025446596234837,0.05
847,0.3645999999999999,False,1,0.0,0.17409999999999998,0.8751,80.0,0.0,0.0,0.0,1.825175331196002,0.33967071012791955,1.8516449540930886,0.6844795903006325,0.3181099639686213,0.35345136142569294,0.2417004791499843,0.5169276191802588,0.05
848,0.36654999999999993,False,1,0.0,0.11739999999999999,0.9357,80.0,0.0,0.0,0.0,1.7076291452593844,0.24982426113328507,1.6414555555555563,0.33769888131950543,0.19630449552767193,0.2564298449442447,0.07990000000000033,0.23970000000000105,0.05
849,0.3548,False,1,0.0,0.1615,0.8681000000000001,80.0,0.0,0.0,0.0,1.8020560042152822,0.3226485906717523,2.0351560377139917,1.0568144558325128,0.31347915808244486,0.36474759051399186,0.3662184033008456,0.7351456619932372,0.05
850,0.38650000000000007,False,1,0.0,0.22579999999999995,0.8682000000000001,80.25,0.0,0.0,0.0,1.8537482879398919,0.2752920129971652,1.8964304432399441,0.7718886936462224,0.36506035749985405,0.3152667136830488,0.28768017230282383,0.5705856160446796,0.05
851,0.38815,False,1,0.0,0.1752,0.8811,70.0,0.0,0.0,0.0,1.8621090628942987,0.4394275108841689,2.0170723404450106,0.9871743110222146,0.3179172042923821,0.38274201381400247,0.3766723404450009,0.7533826137664922,0.05
852,0.3962500000000001,False,1,0.0,0.25040000000000007,0.8221,70.0,0.0,0.0,0.0,1.989519571396519,0.41953940032413894,2.352608033605942,1.200579719060748,0.4702014626727851,0.4245616421416247,0.5490290295551599,0.8528706805728304,0.05
853,0.42780000000000007,False,1,0.0,0.2044,0.8512000000000001,50.0,0.0,0.0,0.0,1.844810758558599,0.3242053895511164,2.132594786801797,1.003191396956459,0.35406334531706596,0.337393677707592,0.4335815005560769,0.7084452526414239,0.05
854,0.3659499999999999,False,1,0.0,0.1819,0.8699999999999999,80.0,0.0,0.0,0.0,1.8243561076059387,0.3299986441972638,1.8433850152762354,0.7169724354721266,0.31080843974060723,0.33489455390347284,0.2388740808006314,0.5094181555241686,0.05
855,0.38455,False,1,0.0,0.20189999999999997,0.82,63.2,0.0,0.0,0.0,1.9372687985038461,0.4350445238105867,2.0104022457414343,0.8409067073629174,0.4214925239769192,0.42088191523862617,0.38270224269053166,0.6916353766694242,0.05
856,0.36385,False,1,0.0,0.20069999999999996,0.807,70.0,0.0,0.0,0.0,1.9742833999507183,0.5522602005011152,2.286072864273359,1.3071746876229078,0.41817169797655646,0.4509191071017925,0.4396331993452337,0.7251195238931037,0.05
857,0.3820499999999999,False,1,0.0,0.2343,0.8497999999999999,80.0,0.0,0.0,0.0,1.9679453950745711,0.3162793821145606,1.9925950269578756,0.7734895751462675,0.4410582168768545,0.3455309514611686,0.31520103315704345,0.5201752756078939,0.05
858,0.4422999999999999,False,1,0.0,0.24,0.9422,74.4,0.0,0.0,0.0,1.8292676226768123,0.25081026172969284,1.7610826468084384,0.7832479404253149,0.3040884426858271,0.260729885935456,0.21458264680843825,0.6437479404253148,0.05
859,0.36545,False,1,0.0,0.20329999999999998,0.8652000000000001,84.4,0.0,0.0,0.0,1.8899243610842755,0.35738549876367687,2.0658422476242158,1.0718615471582924,0.37212063271933926,0.37305471625796927,0.37990534310673285,0.7609757020310716,0.05
860,0.41435,False,1,0.0,0.1493,1.0,80.15,0.0,0.0,0.0,1.673352993517081,0.11025696503312876,1.5458,0.03986176112516858,0.1678245622754093,0.10511901539745336,1.9470018537427453e-205,0.0,0.05
861,0.3927999999999999,False,1,0.0,0.28250000000000003,0.7430999999999999,60.0,0.0,0.0,0.0,2.061242395235727,0.3792299534379157,2.5196486359865125,1.19337279055691,0.5507308025057847,0.3940949729944119,0.637612233654538,0.8187681187618533,0.05
862,0.3147,False,1,0.0,0.1886,0.7368,74.0,0.0,0.0,0.0,1.9407715098012386,0.417459697424682,2.6830452809583507,1.4207426254173068,0.45726452693169567,0.4511407316474821,0.7060312600651366,0.9235747333673087,0.05
863,0.37200000000000005,False,1,0.0,0.22159999999999996,0.8034000000000001,70.25,0.0,0.0,0.0,1.9435339125900206,0.4034015295426745,2.1207992423622626,1.014140072527783,0.43980155960345446,0.39637724157326,0.4825040723165793,0.812198227593284,0.05
864,0.38425,False,1,0.0,0.1758,0.9367000000000001,86.0,0.0,0.0,0.0,1.743806927847383,0.19836829987712745,1.656177777777779,0.34377808374618485,0.2501643333104364,0.21910613157615616,0.10190000000000096,0.24144666077624818,0.05
865,0.4341499999999999,False,1,0.0,0.2399,0.944,78.9,0.0,0.0,0.0,1.8072240823606123,0.26711623345011615,1.6587534708495617,0.334730281219936,0.297290034354471,0.23503061574184156,0.0798000000009827,0.23940000000294806,0.05
866,0.40379999999999994,False,1,0.0,0.19339999999999996,0.9342,80.0,0.0,0.0,0.0,1.7673748954483444,0.22576848860282372,1.791394843363614,0.7512313932825575,0.27056338222618853,0.2539807197555909,0.17310005183905333,0.5120088370714193,0.05
867,0.38855000000000006,False,1,0.0,0.1848,0.9395,86.8,0.0,0.0,0.0,1.8283715701894927,0.3442667012555939,1.7360590289847977,0.6623282449472668,0.2923585709536079,0.320373746740463,0.1865614081759652,0.5432221372217754,0.05
868,0.38515,False,1,0.0,0.1761,0.8742000000000001,70.0,0.0,0.0,0.0,1.7887969152704049,0.3102945232333535,2.0956930103138953,1.0360930495787146,0.29277660770247854,0.32505679729002784,0.35203069170757406,0.7091288752751775,0.05
869,0.43674999999999997,False,1,0.0,0.25680000000000003,0.9369,80.05,0.0,0.0,0.0,1.8286275475665257,0.1716077501465522,1.639800000001408,0.3375395058723471,0.3249460216681026,0.20934418393152507,0.08620000000000053,0.2380326868310321,0.05
870,0.40170000000000006,False,1,0.0,0.1914,0.9334,80.35,0.0,0.0,0.0,1.7707280895098694,0.22830794233764082,1.645498002204055,0.3409865693241587,0.25637208277056633,0.23038570726329466,0.07980054080466588,0.23940162241399762,0.05
871,0.41129999999999994,False,1,0.0,0.22129999999999997,0.9469,86.4,0.0,0.0,0.0,1.8088119109809149,0.3092677783746795,1.7206560208458797,0.5432138064774485,0.2766307190997905,0.2350711026925594,0.16522551938976351,0.460180003968887,0.05
872,0.4123,False,1,0.0,0.23240000000000002,0.9362,86.0,0.0,0.0,0.0,1.8917328265879418,0.29453117816390556,1.7523711492172183,0.6670911987433267,0.33974712661366646,0.2820846175303332,0.16061073908555384,0.48183221725666153,0.05
873,0.41535,False,1,0.0,0.1379,1.0,76.8,0.0,0.0,0.0,1.677945898528367,0.14156991367861615,1.5221,0.03612049279841014,0.1522830789328466,0.12947416895872746,1.2049573727829142e-182,0.0,0.05
874,0.39559999999999995,False,1,0.0,0.25799999999999995,0.8131999999999999,70.0,0.0,0.0,0.0,2.0283438136057326,0.5113245186624891,2.3291242310209817,1.266849826516067,0.45871164864107106,0.42014324129935626,0.6098865968562579,0.9340225081844326,0.05
875,0.41524999999999995,False,1,0.0,0.1883,1.0,89.45,0.0,0.0,0.0,1.756704509474534,0.18829557168703015,1.5658444444444461,0.11538200856821348,0.2175975159744028,0.13841405880591165,0.036800000000001096,0.08388659010831448,0.05
876,0.3455,False,1,0.0,0.091,1.0,100.0,0.0,0.0,0.0,1.62052417524737,0.05761709251772623,1.5431112847222228,0.041840649263926194,0.10866818823052667,0.0636215878473656,0.0037000000000004148,0.011100000000001243,0.05
877,0.43689999999999996,False,1,0.0,0.2525,0.8070999999999999,46.45,0.0,0.0,0.0,2.066523765007255,0.40943882671208337,2.2253332819558507,1.1227697806969827,0.48224051145920344,0.38406624192196925,0.4031994731111979,0.6520849207636443,0.05
878,0.4011499999999999,False,1,0.0,0.1507,0.9315999999999999,70.0,0.0,0.0,0.0,1.741464175768249,0.2945969209637445,1.7238208716886547,0.6415350679285488,0.22043748503955599,0.27928384195629735,0.15805543474076694,0.4741663042223008,0.05
879,0.34890000000000004,False,1,0.0,0.0882,1.0,97.6,0.0,0.0,0.0,1.6419899594869967,0.13300333769909406,1.5285000000001112,0.047430475435418916,0.1124925437835832,0.1092471227845541,1.7534458830512514e-193,0.0,0.05
880,0.42504999999999993,False,1,0.0,0.19449999999999998,0.9356,70.0,0.0,0.0,0.0,1.824451202529449,0.3317297287733116,1.7562524477341679,0.7114541453363538,0.2998924836071176,0.30411137175929664,0.16790013412785404,0.5037004023835621,0.05
881,0.38244999999999996,False,1,0.0,0.2153,0.8695999999999999,80.0,0.0,0.0,0.0,1.8466415202232327,0.3512806563152174,2.0637720022627546,1.130170964022292,0.354811393920399,0.3693285485923074,0.3416230147677408,0.6834631365633043,0.05
882,0.3507,False,1,0.0,0.10220000000000003,1.0,100.2,0.0,0.0,0.0,1.6634995667128305,0.1606738058141032,1.5730222224379786,0.0851335159719004,0.133939761439193,0.10638601029490431,0.013900000000000603,0.041700000000001805,0.05
883,0.47129999999999994,False,1,0.0,0.2326,0.938,57.0,0.0,0.0,0.0,1.804449815614372,0.30888517295401297,1.8347616629218286,0.9454292071180117,0.3113174942801043,0.29182267877917956,0.19245068890092065,0.577352066702761,0.05
884,0.41965,False,1,0.0,0.16399999999999998,0.9345000000000001,64.8,0.0,0.0,0.0,1.7527051750810412,0.23225370844205756,1.6282829226171542,0.35108445146097716,0.23365754410724643,0.25139108118078196,0.0809047129116401,0.2427141387349203,0.05
885,0.40525,False,1,0.0,0.18219999999999997,0.9451,79.2,0.0,0.0,0.0,1.808557123281674,0.37619037651367687,1.6245114970902517,0.3427305888486725,0.2644870951727358,0.28403901240544116,0.07980000080938564,0.23940000242815687,0.05
886,0.404,False,1,0.0,0.2468,0.8012,60.0,0.0,0.0,0.0,1.9356645780662174,0.3770037452152527,2.3095259791112257,1.20267050789117,0.46190134484650286,0.40069409296382075,0.559950685710249,0.8576387259770387,0.05
