condition,plasticity_rule,eta,run_id,seed,mother_survival_tick,child_survival_tick,mean_deficit,final_mother_energy,final_child_hunger,final_child_warmth,p_Forage,p_Care,p_Self,p_Protect
outcome_eta0.01,outcome,0.01,4,1004,1000,280,2.1347096484408064,7.650000000001817,100.0,36.99999999999977,0.809,0.191,0.0,0.0
outcome_eta0.01,outcome,0.01,5,1005,1000,280,2.573271047989384,49.500000000002785,100.0,8.999999999999883,0.985,0.015,0.0,0.0
outcome_eta0.01,outcome,0.01,6,1006,1000,200,2.0767017807841865,27.100000000002616,100.0,49.8,0.801,0.199,0.0,0.0
outcome_eta0.01,outcome,0.01,7,1007,1000,280,2.1714789867182107,5.900000000001409,100.0,16.199999999999747,0.905,0.095,0.0,0.0
outcome_eta0.01,outcome,0.01,8,1008,1000,200,2.3039575240013987,41.00000000000327,100.0,49.8,0.766,0.199,0.035,0.0
outcome_eta0.01,outcome,0.01,9,1009,1000,200,1.6646636434580324,39.15000000000323,100.0,49.8,0.8,0.199,0.001,0.0
outcome_eta0.01,outcome,0.01,10,1010,1000,200,1.8470389019537325,50.500000000003304,100.0,49.8,0.798,0.199,0.003,0.0
outcome_eta0.01,outcome,0.01,11,1011,1000,280,2.537983142804602,19.10000000000219,100.0,47.99999999999997,0.75,0.25,0.0,0.0
outcome_eta0.01,outcome,0.01,12,1012,1000,200,1.8937145399926163,44.00000000000326,100.0,49.8,0.801,0.199,0.0,0.0
outcome_eta0.01,outcome,0.01,13,1013,1000,200,1.6104333000533424,42.200000000003236,100.0,49.19999999999999,0.804,0.196,0.0,0.0
outcome_eta0.01,outcome,0.01,14,1014,1000,280,2.0355309383322218,14.750000000002018,100.0,39.59999999999985,0.798,0.202,0.0,0.0
outcome_eta0.01,outcome,0.01,15,1015,1000,200,2.164580509229538,49.850000000002794,100.0,9.999999999999826,0.263,0.005,0.732,0.0
outcome_eta0.01,outcome,0.01,16,1016,1000,250,2.2640306688612273,28.4000000000024,85.0,0.0,1.0,0.0,0.0,0.0
outcome_eta0.01,outcome,0.01,17,1017,1000,200,1.6757223798853125,49.60000000000329,100.0,49.8,0.801,0.199,0.0,0.0
outcome_eta0.01,outcome,0.01,18,1018,1000,280,2.402793940707713,28.000000000002466,100.0,20.99999999999977,0.97,0.027,0.003,0.0
outcome_eta0.01,outcome,0.01,19,1019,1000,200,2.134747178469903,48.750000000003276,100.0,49.8,0.801,0.199,0.0,0.0
outcome_eta0.01,outcome,0.01,20,1020,1000,280,1.8537475092106448,29.400000000002954,100.0,44.19999999999992,0.768,0.232,0.0,0.0
outcome_eta0.01,outcome,0.01,21,1021,1000,280,1.9953175544760724,31.250000000003087,100.0,40.599999999999866,0.788,0.212,0.0,0.0
outcome_eta0.01,outcome,0.01,22,1022,1000,275,2.1179447114592937,39.55000000000271,97.5,0.0,0.994,0.005,0.001,0.0
outcome_eta0.01,outcome,0.01,23,1023,1000,200,2.5554618264914026,33.75000000000337,100.0,49.8,0.0,0.199,0.801,0.0
outcome_eta0.01,outcome,0.01,24,1024,1000,200,1.5722586049906009,51.450000000003286,100.0,49.8,0.801,0.199,0.0,0.0
outcome_eta0.01,outcome,0.01,25,1025,1000,280,1.972354848965409,33.70000000000263,100.0,1.9999999999998261,0.992,0.008,0.0,0.0
outcome_eta0.01,outcome,0.01,26,1026,1000,200,1.6287598448808345,46.850000000003284,100.0,49.8,0.801,0.199,0.0,0.0
outcome_eta0.01,outcome,0.01,27,1027,1000,200,2.1184209702657744,27.6500000000029,100.0,49.8,0.801,0.199,0.0,0.0
outcome_eta0.01,outcome,0.01,28,1028,1000,200,1.7235075349357678,30.50000000000302,100.0,48.399999999999935,0.82,0.18,0.0,0.0
outcome_eta0.01,outcome,0.01,29,1029,1000,200,2.351472701464135,32.05000000000335,100.0,49.8,0.105,0.199,0.696,0.0
outcome_eta0.1,outcome,0.1,0,1000,1000,240,1.764377129815953,49.050000000003095,100.0,49.8,0.872,0.128,0.0,0.0
outcome_eta0.1,outcome,0.1,1,1001,1000,200,2.072345356133922,23.650000000002056,100.0,49.8,0.924,0.076,0.0,0.0
outcome_eta0.1,outcome,0.1,2,1002,1000,200,2.4757079977259577,35.55000000000338,100.0,49.8,0.0,0.199,0.801,0.0
outcome_eta0.1,outcome,0.1,3,1003,1000,280,1.73975488627679,28.70000000000268,100.0,18.599999999999795,0.903,0.097,0.0,0.0
outcome_eta0.1,outcome,0.1,4,1004,1000,240,1.8462103056344066,35.850000000002765,100.0,28.999999999999474,0.939,0.027,0.034,0.0
outcome_eta0.1,outcome,0.1,5,1005,1000,280,1.643678412551187,40.900000000003196,100.0,35.39999999999969,0.825,0.175,0.0,0.0
outcome_eta0.1,outcome,0.1,6,1006,1000,280,1.9383431946862173,19.75000000000156,100.0,14.999999999999769,0.978,0.022,0.0,0.0
outcome_eta0.1,outcome,0.1,7,1007,1000,280,1.9163520964363385,19.300000000002058,100.0,23.999999999999883,0.97,0.03,0.0,0.0
outcome_eta0.1,outcome,0.1,8,1008,1000,280,2.313251146748241,20.100000000002098,100.0,37.79999999999974,0.813,0.187,0.0,0.0
outcome_eta0.1,outcome,0.1,9,1009,1000,280,1.9205786749389344,25.90000000000206,100.0,24.999999999999496,0.969,0.031,0.0,0.0
outcome_eta0.1,outcome,0.1,10,1010,1000,200,1.6972870102873143,50.500000000003304,100.0,49.8,0.798,0.199,0.003,0.0
outcome_eta0.1,outcome,0.1,11,1011,1000,250,1.7865420565317487,36.950000000002696,85.0,0.0,1.0,0.0,0.0,0.0
outcome_eta0.1,outcome,0.1,12,1012,1000,280,1.8728753418953348,35.80000000000275,100.0,16.999999999999577,0.977,0.023,0.0,0.0
outcome_eta0.1,outcome,0.1,13,1013,1000,200,2.2064642984574556,43.150000000003345,100.0,49.8,0.392,0.199,0.409,0.0
outcome_eta0.1,outcome,0.1,14,1014,1000,280,2.5586656514581,19.65000000000234,100.0,40.399999999999864,0.07,0.209,0.721,0.0
outcome_eta0.1,outcome,0.1,15,1015,1000,280,2.1222324605461513,47.75000000000277,100.0,5.99999999999982,0.985,0.015,0.0,0.0
outcome_eta0.1,outcome,0.1,16,1016,1000,280,2.674976609658346,17.750000000002228,100.0,39.19999999999985,0.092,0.187,0.721,0.0
outcome_eta0.1,outcome,0.1,17,1017,1000,250,2.800107677638026,43.6000000000027,85.0,0.0,1.0,0.0,0.0,0.0
outcome_eta0.1,outcome,0.1,18,1018,1000,200,1.804313148093197,35.00000000000293,100.0,49.8,0.907,0.09,0.003,0.0
outcome_eta0.1,outcome,0.1,19,1019,1000,240,2.042114563465322,41.150000000003004,100.0,49.8,0.888,0.112,0.0,0.0
outcome_eta0.1,outcome,0.1,20,1020,1000,280,2.659807515001721,39.65000000000276,100.0,15.999999999999826,0.973,0.022,0.005,0.0
outcome_eta0.1,outcome,0.1,21,1021,1000,200,1.61130735201072,44.10000000000327,100.0,48.79999999999998,0.806,0.194,0.0,0.0
outcome_eta0.1,outcome,0.1,22,1022,1000,255,1.9678845436778287,39.7500000000027,87.5,0.0,0.999,0.001,0.0,0.0
outcome_eta0.1,outcome,0.1,23,1023,1000,275,1.896645883113069,46.200000000002724,97.5,0.0,0.995,0.005,0.0,0.0
outcome_eta0.1,outcome,0.1,24,1024,1000,200,1.6116868542037137,51.450000000003286,100.0,49.8,0.801,0.199,0.0,0.0
outcome_eta0.1,outcome,0.1,25,1025,1000,200,1.6075341920535806,46.800000000003266,100.0,49.8,0.801,0.199,0.0,0.0
outcome_eta0.1,outcome,0.1,26,1026,1000,200,1.678821735687493,46.850000000003284,100.0,49.8,0.801,0.199,0.0,0.0
outcome_eta0.1,outcome,0.1,27,1027,1000,280,1.9481869928168147,13.650000000002063,100.0,41.999999999999886,0.78,0.22,0.0,0.0
outcome_eta0.1,outcome,0.1,28,1028,1000,200,1.8515477338111985,41.05000000000325,100.0,49.8,0.801,0.199,0.0,0.0
outcome_eta0.1,outcome,0.1,29,1029,1000,280,2.7204309739639894,22.55000000000219,100.0,28.999999999999673,0.861,0.139,0.0,0.0
