condition,run_id,tick,mother_alive,child_alive,mother_energy,child_hunger,child_warmth,deficit,eta,selected_motivation
outcome_eta0.1,14,840,1,1,18.95000000000092,60.0,48.79999999999998,3.171101130542301,0.1,Forage
outcome_eta0.1,14,850,1,1,16.70000000000092,65.0,46.799999999999955,4.100914361743888,0.1,Forage
outcome_eta0.1,14,860,1,1,14.850000000000922,50.0,50.0,3.13679899307637,0.1,Care
outcome_eta0.1,14,870,1,1,13.850000000000925,55.0,50.0,3.2079783209653217,0.1,Care
outcome_eta0.1,14,880,1,1,20.200000000000927,60.0,48.79999999999998,3.1205509954161843,0.1,Forage
outcome_eta0.1,14,890,1,1,17.900000000000922,65.0,46.799999999999955,3.9148994392372303,0.1,Forage
outcome_eta0.1,14,900,1,1,14.250000000000924,50.0,49.799999999999926,3.147386411213673,0.1,Care
outcome_eta0.1,14,910,1,1,13.250000000000927,55.0,50.0,3.208283711461971,0.1,Care
outcome_eta0.1,14,920,1,1,18.65000000000093,60.0,48.79999999999998,3.0724971648034147,0.1,Forage
outcome_eta0.1,14,930,1,1,16.400000000000926,65.0,46.799999999999955,4.12919891292238,0.1,Forage
outcome_eta0.1,14,940,1,1,14.550000000000928,50.0,50.0,3.1273939827375505,0.1,Care
outcome_eta0.1,14,950,1,1,13.550000000000932,55.0,50.0,3.198161123706285,0.1,Care
outcome_eta0.1,14,960,1,1,18.950000000000934,60.0,48.79999999999998,3.2113716419877854,0.1,Forage
outcome_eta0.1,14,970,1,1,16.65000000000093,45.0,46.799999999999955,3.208688151041426,0.1,Forage
outcome_eta0.1,14,980,1,1,15.700000000000921,50.0,50.0,3.1520833754991,0.1,Care
outcome_eta0.1,14,990,1,1,14.750000000000924,55.0,50.0,3.177357823357519,0.1,Care
outcome_eta0.1,14,1000,1,1,15.150000000000926,60.0,48.999999999999986,3.25279573299316,0.1,Forage
outcome_eta0.1,15,1,1,1,99.0,0.5,49.8,0.5168127990531842,0.1,Care
outcome_eta0.1,15,10,1,1,96.65000000000002,5.0,47.99999999999997,0.5466314288785811,0.1,Forage
outcome_eta0.1,15,20,1,1,90.30000000000004,0.5,46.99999999999994,1.035552863169075,0.1,Care
outcome_eta0.1,15,30,1,1,89.3000000000001,5.5,50.0,0.6280789551230735,0.1,Care
outcome_eta0.1,15,40,1,1,88.30000000000015,10.5,50.0,0.712910544833871,0.1,Care
outcome_eta0.1,15,50,1,1,87.30000000000021,15.5,50.0,0.806104572957202,0.1,Care
outcome_eta0.1,15,60,1,1,86.30000000000027,20.5,50.0,0.9009687559597209,0.1,Care
outcome_eta0.1,15,70,1,1,85.30000000000032,25.5,50.0,0.9961665040281664,0.1,Care
outcome_eta0.1,15,80,1,1,84.30000000000038,30.5,50.0,1.091430872057786,0.1,Care
outcome_eta0.1,15,90,1,1,83.30000000000044,35.5,50.0,1.1867085454951962,0.1,Care
outcome_eta0.1,15,100,1,1,82.3000000000005,40.5,50.0,1.2819888763024603,0.1,Care
outcome_eta0.1,15,110,1,1,81.30000000000055,45.5,50.0,1.3772697378423895,0.1,Care
outcome_eta0.1,15,120,1,1,80.30000000000061,50.5,50.0,1.4725507053807971,0.1,Care
outcome_eta0.1,15,130,1,1,79.30000000000067,55.5,50.0,1.5758951232542011,0.1,Care
outcome_eta0.1,15,140,1,1,78.30000000000072,60.5,50.0,1.685834089241085,0.1,Care
outcome_eta0.1,15,150,1,1,77.30000000000078,65.5,50.0,1.7967409946450894,0.1,Care
outcome_eta0.1,15,160,1,1,76.30000000000084,70.5,50.0,1.8825670924587548,0.1,Care
outcome_eta0.1,15,170,1,1,75.30000000000089,75.5,50.0,1.9553159772692603,0.1,Care
outcome_eta0.1,15,180,1,1,72.50000000000094,60.5,50.0,1.8434508774247043,0.1,Care
outcome_eta0.1,15,190,1,1,71.500000000001,65.5,50.0,1.9162312662896528,0.1,Care
outcome_eta0.1,15,200,1,1,70.50000000000105,70.5,50.0,1.9890116565987088,0.1,Care
outcome_eta0.1,15,210,1,1,65.90000000000109,55.5,48.79999999999998,1.8276120327858443,0.1,Care
outcome_eta0.1,15,220,1,1,64.90000000000114,60.5,50.0,1.9763901036625495,0.1,Care
outcome_eta0.1,15,230,1,1,63.90000000000119,65.5,50.0,2.049248300995707,0.1,Care
outcome_eta0.1,15,240,1,1,59.300000000001184,50.5,48.79999999999998,2.3419224887513685,0.1,Forage
outcome_eta0.1,15,250,1,1,58.30000000000117,55.5,50.0,2.0360540358064414,0.1,Care
outcome_eta0.1,15,260,1,1,57.300000000001155,60.5,50.0,2.108958866732843,0.1,Care
outcome_eta0.1,15,270,1,1,52.70000000000115,45.5,48.79999999999998,2.309641659194973,0.1,Forage
outcome_eta0.1,15,280,1,1,51.70000000000113,50.5,50.0,2.095156081733743,0.1,Care
outcome_eta0.1,15,290,1,1,50.70000000000112,55.5,50.0,2.1680614625769317,0.1,Care
outcome_eta0.1,15,300,1,1,46.10000000000111,40.5,50.0,2.081008693603489,0.1,Care
